40.6770054,-73.8847238,Sperandeo Brothers Playground,
40.6629975,-73.7612001,Springfield Park,
40.8174689,-73.9487476,St Nicholas Park South,
40.8343419,-73.8777413,St. Albans Park (174 Street Playground),
40.6787018,-73.9422905,St. Andrew's Playground,
40.7651929,-73.958718,St. Catherine's Park,
40.8114006,-73.9141568,St. Mary's Park (Recreation Center),Yes
40.8117387,-73.9120243,St. Mary's Park West,
40.8103414,-73.9104465,St. Mary's Playground East Playground,Yes
40.8174689,-73.9487476,St. Nicholas Park,
40.813549,-73.951322,St. Nicholas Park,
40.8174689,-73.9487476,St. Nicholas Park (Arlington Edinboro Playground),
40.7451124,-73.9736293,St. Vartan Park,Yes
40.782778,-73.9446348,Stanley Isaacs,Yes
40.6233562,-74.0796784,Stapleton Playground,Yes
40.6918647,-73.9578883,Star Spangled Banner Playground,
40.8852036,-73.83969,Stars & Stripes Playground,
40.7061557,-73.9472874,Sternberg Park,Yes
40.6972705,-73.9486725,Stockton Playground,
40.6750147,-73.9618817,Stroud Playground,
40.648517,-74.007164,Sunset Park,
40.6469158,-74.0021108,Sunset Park (Recreation Center),
40.5732096,-73.9929283,Surf Playground,
40.7467,-73.7581,Tall Oak Playground,
40.8391317,-73.8659808,Taylor Playground,
40.7817927,-73.9786865,Tecumseh Playground,
40.6136155,-74.0987625,Terrace Playground,Yes
40.8387692,-73.8455193,The Pearly Gates,
40.7933657,-73.9352473,Thomas Jefferson Park,
40.8247736,-73.8943702,Tiffany Playground,
40.6881981,-73.9111814,Tiger Playground,Yes
40.647649,-73.9314245,Tilden Playground,
40.6087015,-74.1197621,Todt Hill Playground,Yes
40.7264295,-73.9817841,Tompkins Square Park,Yes
40.8452505,-73.8952338,Tremont Park Playground,
40.7745875,-73.9232439,Triborough Bridge Playground A,
40.7745875,-73.9232439,Triborough Bridge Playground B,
40.6767146,-73.9657632,Underhill Playground,
40.6885766,-73.9664411,Underwood Park,Yes
40.770338,-73.8270191,Union Playground (PS 214),
40.7358622,-73.9935006,Union Square Park,
40.8914987,-73.8829047,Van Cortlandt Park (Allen Shandler Recreation Area),
40.8852632,-73.8904657,Van Cortlandt Park (Classic Playground),
40.8964941,-73.8782926,Van Cortlandt Park (Indian Field),Yes
40.8911192,-73.8939424,Van Cortlandt Park (Nature Center),
40.8898717,-73.896092,Van Cortlandt Park (Pool Building),
40.902166,-73.894739,Van Cortlandt Park (Stables Area),
40.896327,-73.8876875,Van Cortlandt Park (Stadium),
40.896327,-73.8876875,Van Cortlandt Park (UC Pool Headquarters),
40.8898717,-73.896092,Van Cortlandt Park (UC Pool Men's Locker),
40.9000907,-73.8722287,Van Cortlandt Park (Woodlawn Playground),
40.689793,-73.9994919,Van Voorhees Lower Park,Yes
40.7253366,-74.0025474,Vesuvio Playground,Yes
40.8438328,-73.8813276,Vidalia Park,Yes
40.9023031,-73.9049348,Vinmont Veteran Playground,Yes
40.8343242,-73.8620456,Virginia Playground,
40.7181533,-73.8204022,Vleigh Place Playground,Yes
40.7298704,-73.8159908,Vleigh Playground (PS 165),
40.8019916,-73.9332726,Wagner Pool,
40.9018109,-73.854679,Wakefield Playground,
40.6954756,-73.9666572,Washington Hall Playground,Yes
40.7325,-73.998692,Washington Square Park Western Half,
40.8279586,-73.8684674,Watson Gleason Playground,
40.7108828,-73.7386676,Wayanda Park,
40.8594545,-73.8929218,Webster Playground,Yes
40.763414,-73.824469,Weeping Beech Park,
40.7714308,-73.9886621,West 59th Street Recreation Center & Pool,
40.6099247,-73.982281,West 8nd Street CS,
40.7922813,-73.8095587,Whitestone Playground (PS 193),
40.6040642,-73.9575292,William E. Kelly Memorial Park,
40.7151086,-73.964129,William Sheridan Playground,
40.8779125,-73.8775576,Williamsbridge Oval,
40.8109536,-73.9228473,Willis Playground,
40.6944871,-73.94692,Willoughby Playground,
40.7227334,-73.837049,Willow Lake Playground (PS 196),
40.6005621,-74.1581129,Willowbrook Park,
40.6589606,-73.9445328,Wingate Park,
40.6745445,-73.9290442,Woods Playground,
40.7775077,-73.902454,Woodtree Playground,
40.5926079,-73.936466,Yak Playground,Yes
40.866178,-73.8687372,Zimmerman Playground,
