40.758977,-73.991396,McCaffry Plgd Š—– Parks
40.799707,-73.962203,Mobilization for Change Community Garden
40.805621,-73.958455,Morningside Park
40.80413,-73.958298,Morningside Park
40.803133,-73.958336,Morningside Park
40.801921,-73.960854,Morningside Park
40.835708,-73.939122,Morris Jumel Ecological Garden
40.781936,-73.97542,Museum of Natural History/Planitarium
40.781265,-73.975927,Museum of Natural History/Planitarium
40.780558,-73.972924,Museum of Natural History/Planitarium
40.782175,-73.972256,Museum of Natural History/Planitarium
40.782666,-73.973215,Museum of Natural History/Planitarium
40.808183,-73.95205,Our Little Green Acres (Garden Eight)
40.711826,-74.007142,Park Row & Beekman Street
40.814478,-73.943498,Parks Council Success Garden- P.S. 175 I.S. 275
40.867205,-73.929121,Payson Playground
40.805463,-73.946284,Pelham Fritz
40.720478,-74.016223,Pier 25
,,Pier 25
40.720176,-74.013949,Pier 25 Mini Golf & Skate Park
40.719714,-74.012943,Pier 25 Playground
40.72917,-74.011317,Pier 40
40.73038,-74.011005,Pier 40 Dog Run
40.728828,-74.011903,Pier 40 Roof
40.732971,-74.010875,Pier 45
40.74341,-74.009,Pier 57
40.763247,-74.000042,Pier 84 (44 St Park Building)
40.796609,-73.931602,Pleasant Village Community Garden
40.707656,-74.015976,Promenade South
40.756564,-73.965043,Rec Center  54
40.787059,-73.982257,Riverside Park- Plgd @ 83rd St.
40.829744,-73.936431,Rucker Park-parks
40.721035,-73.991596,Sara D. Roosevelt
40.714603,-73.990111,Seward park
40.724254,-73.982088,Sixth St. & Ave. B
40.724319,-73.997828,Soho Parnership
40.72227,-73.997287,Soho Partnership
40.76512,-73.958509,St. Catherine's 
40.817272,-73.948248,St. Nicholas
40.744858,-73.973764,St. Vartan's 
40.73277,-73.97406,Stuyvesant- Parks
40.793412,-73.937115,Thomas Jefferson
40.714045,-74.003135,Thomas Payne
40.714224,-74.003285,Thomas Payne
40.715059,-74.002355,Thomas Payne
40.715355,-74.002982,Thomas Payne
40.755914,-73.986712,Times Square
40.72603,-73.983353,Tompkins Square Park
40.726599,-73.982985,Tompkins Square Park
40.725698,-73.980843,Tompkins Square Park
40.729474,-74.005489,Tony Dapolito
40.719979,-74.010272,Tribeca Partnership
40.735243,-73.991012,Union Square 
40.735219,-73.991603,Union Square 
40.735292,-73.991614,Union Square 
40.737023,-73.990324,Union Square 
40.736535,-73.989754,Union Square 
40.736122,-73.98963,Union Square 
40.73534,-73.990127,Union Square 
40.77878,-73.981788,Verdi Square
40.72534,-74.002324,Vesuvio Playground
40.704695,-74.006729,Wall Street (South/Front)
40.704919,-74.007084,Wall Street (Water/Front)
40.715575,-74.011301,Warren & Greenwich
40.717298,-74.011001,Washington Market Playground
40.729689,-73.99662,Washington Square Park
40.806938,-73.945301,West 124th Street Community Garden
40.731315,-74.000988,West 4th St. Courts (PLGD)
40.788757,-73.977788,West End Avenuw
40.702335,-74.014384,Whitehall Ferry Terminal
40.755803,-73.92631,A.R.R.O.W. Field house
40.728344,-73.815159,Abe Wolfson
40.673137,-73.85461,Addabo Park
40.751418,-73.833843,Al Oerter Rec Center 
40.76269,-73.753297,Alley Pond Environmental
40.740063,-73.734291,"Alley Springfield, picnic and athletic"
40.739523,-73.734881,"Alley Springfield, picnic and athletic"
40.739295,-73.735873,"Alley Springfield, picnic and athletic"
40.738986,-73.737665,"Alley Springfield, picnic and athletic"
40.739758,-73.73546,"Alley Springfield, picnic and athletic"
40.776788,-73.92753,Astoria Park
40.715851,-73.836995,Austin E
40.683453,-73.79213,B.C.C.A. Mini-Park and Garden
40.675268,-73.786905,Baisley Pond Park
40.682418,-73.785392,Baisley Pond Park
40.681366,-73.787854,Baisley Pond Park
40.758381,-73.831008,Bland Playground
40.690594,-73.803822,Block Association #81
40.66346,-73.741329,Brookville Park
40.661051,-73.746639,Brookville Park
40.657674,-73.748388,Brookville Park
40.770753,-73.77174,Buzz O'Rourke Playground
40.667505,-73.807496,Byrne Park
